ZIP_CODE;DAYS_SINCE_PURCHASE;PURCHASE_VISITS;TOTAL_NET_SALES;CC_CARD;AVE_AMOUNT_SPENT;AMSPEND;PSSPEND;CCSPEND;AXSPEND;TMONSPEND;OMONSPEND;SMONSPEND;PREVPD;GMP;PROMOS;DAYS;FREDAYS;MARKDOWN;CLASSES;COUPONS;STYLES;STORES;VALPHON;WEB;MAILED;RESPONDED;RESPONSERATE;HI;LTFREDAY;CLUSTYPE;PERCRET;RESP
ZIP_1826;159;6;161,96;0;26,99;0,0;23,99;87,97;5e-05;0,0;0,0;25,0;0,0;0,1;25;468;78,0;0,42;4;0;8;4;0;0;7;1;0,1429;0,5385;52,0;Cluster_10;0,0;0
ZIP_1801;189;3;282,43;0;94,14;0,0;0,0;282,43;0,0;0,0;0,0;0,0;0,0;0,53;17;397;132,33;0,12;4;0;9;1;1;0;4;0;0,0;0,2342;99,25;Cluster_7;2,0000000000000002e-07;0
ZIP_1887;105;4;206,0;1;51,5;0,0;191,0;15,0;0,0;0,0;0,0;36,0;0,0;0,6;9;240;60,0;0,08;6;0;9;2;1;0;1;0;0,0;0,243;48,0;Cluster_11;5e-08;0
ZIP_1863;18;2;99,95;1;49,97;0,0;67,45;32,5;0,0;99,95;32,5;99,95;0,0;0,44;22;579;289,5;0,41;3;0;7;2;1;0;10;2;0,2;0,3712;52,63;Cluster_3;0,0;0
ZIP_1821;299;1;133,49;0;133,49;0,0;108,99;24,5;0,0;0,0;0,0;0,0;0,0;0,64;9;299;299,0;0,15;1;0;3;2;1;0;2;0;0,0;1,0;149,5;Cluster_5;0,0;0
ZIP_1867;33;17;2273,57;1;133,73;197,25;1751,38;298,7;2,624e-05;220,97;0,0;663,93;126,0;0,58;24;684;40,23;0,19;10;6;60;5;1;0;9;6;0,6667;0,2474;12,66;Cluster_3;1,0000000000000001e-07;1
ZIP_1845;268;1;84,5;0;84,5;0,0;0,0;84,5;0,0;0,0;0,0;0,0;0,0;0,44;7;268;268,0;0,42;1;0;3;1;1;0;1;0;0,0;1,0;134,0;Cluster_1;0,0;0
ZIP_1890;91;1;98,0;0;98,0;0,0;0,0;98,0;0,0;0,0;0,0;98,0;0,0;0,57;7;523;523,0;0,27;1;0;4;1;1;0;0;0;0,0;1,0;130,75;Cluster_1;0,0;0
ZIP_1821;141;1;176,97;1;176,97;0,0;173,19;3,78;0,0;0,0;0,0;176,97;0,0;0,57;14;512;512,0;0,12;5;1;7;2;1;0;6;0;0,0;0,293;51,2;Cluster_5;0,0;0
ZIP_1832;309;2;116,0;0;58,0;78,0;0,0;38,0;0,0;0,0;0,0;0,0;0,0;0,67;7;310;155,0;0,0;3;0;3;2;1;0;2;0;0,0;0,1264;77,5;Cluster_10;1,1;0
ZIP_1801;174;3;192,98;0;64,32;0,0;148,0;44,98;0,0;0,0;0,0;73,5;0,0;0,47;21;264;88,0;0,31;2;1;9;2;1;0;10;1;0,1;1,0;13,89;Cluster_15;0,0;0
ZIP_1867;32;6;1034,84;1;172,47;0,0;880,05;154,79;0,0;112,0;0,0;260,69;0,0;0,55;12;232;38,66;0,2;16;1;36;3;1;0;3;2;0,6667;0,0827;14,5;Cluster_10;3,5e-07;1
ZIP_1826;165;5;1359,44;1;271,88;0,0;0,0;1359,44;0,0;0,0;0,0;240,0;0,0;0,62;23;525;105,0;0,1;10;1;30;1;1;0;8;2;0,25;0,2894;29,16;Cluster_6;0,0;0
ZIP_1803;128;1;210,0;0;210,0;0,0;0,0;210,0;0,0;0,0;0,0;210,0;0,0;0,72;9;128;128,0;0,0;3;0;3;1;1;0;1;0;0,0;0,3629;128,0;Cluster_4;0,0;0
ZIP_1867;85;2;68,98;0;34,49;0,0;0,0;68,98;0,0;39,98;0,0;68,98;0,0;0,54;5;446;223,0;0,2;1;0;3;2;1;0;0;0;0,0;1,0;111,5;Cluster_4;0,0;0
ZIP_1970;186;1;304,0;0;304,0;0,0;0,0;304,0;0,0;0,0;0,0;0,0;0,0;0,7;11;186;186,0;0,0;4;0;5;1;1;0;2;0;0,0;0,7619;37,2;Cluster_4;0,0;0
ZIP_33606;160;2;927,74;0;463,87;0,0;0,0;927,74;0,0;0,0;0,0;375,0;0,0;0,61;18;386;193,0;0,14;8;0;11;1;1;1;5;1;0,2;0,316;77,2;Cluster_8;0,0;0
ZIP_1966;287;2;214,43;1;107,21;0,0;129,96;84,47;0,0;0,0;0,0;0,0;0,0;0,43;16;657;328,5;0,29;5;0;10;2;1;0;6;0;0,0;0,5189;93,85;Cluster_8;0,0;0
ZIP_1923;249;1;77,97;0;77,97;0,0;62,97;15,0;0,0;0,0;0,0;0,0;0,0;0,3;4;249;249,0;0,35;3;0;4;2;1;0;0;0;0,0;0,4638;124,5;Cluster_10;0,0;0
ZIP_1923;92;1;76,94;0;76,94;0,0;0,0;76,94;0,0;0,0;0,0;76,94;0,0;0,45;5;92;92,0;0,3;3;0;6;1;1;0;0;0;0,0;0,4049;92,0;Cluster_10;0,0;0
ZIP_1940;215;1;280,49;0;280,49;0,0;200,62;79,87;0,0;0,0;0,0;0,0;0,0;0,64;18;698;698,0;0,11;6;1;8;2;1;1;9;1;0,1111;0,2807;38,77;Cluster_4;0,0;1
ZIP_1938;149;1;67,97;0;67,97;0,0;0,0;67,97;0,0;0,0;0,0;67,97;0,0;0,52;3;149;149,0;0,11;2;0;3;1;1;0;0;0;0,0;0,5847;149,0;Cluster_20;0,0;0
ZIP_1905;37;6;642,91;0;107,15;0,0;612,92;29,99;0,0;148,0;0,0;256,98;0,0;0,5;16;284;47,33;0,26;11;0;20;3;1;0;4;1;0,25;0,1883;35,5;Cluster_32;0,0;0
ZIP_1982;3;22;1441,62;1;65,52;0,0;1412,22;29,4;0,0;848,1;473,51;848,1;0,0;0,5;25;698;31,72;0,26;7;1;71;11;1;1;8;1;0,125;0,2288;8,11;Cluster_4;3,2e-07;1
ZIP_1904;150;2;87,99;0;43,99;0,0;0,0;87,99;0,0;0,0;0,0;87,99;0,0;0,55;9;166;83,0;0,0;4;0;5;1;1;0;1;0;0,0;0,3792;33,2;Cluster_10;5,4e-07;0
ZIP_1906;85;1;153,94;0;153,94;0,0;0,0;153,94;0,0;153,94;0,0;153,94;0,0;0,37;1;85;85,0;0,3;4;0;6;1;1;0;0;0;0,0;0,3429;42,5;Cluster_10;0,0;0
ZIP_1960;50;9;568,82;1;63,2;17,0;221,04;330,78;0,0;114,02;0,0;275,27;0,0;0,15;21;691;76,77;0,47;10;2;27;3;1;0;10;3;0,3;0,179;12,12;Cluster_3;1,0000000000000001e-07;1
ZIP_1983;239;1;165,0;0;165,0;0,0;0,0;165,0;0,0;0,0;0,0;0,0;0,0;0,69;10;239;239,0;0,0;3;0;4;1;0;0;2;0;0,0;0,3492;239,0;Cluster_4;0,0;0
ZIP_7722;153;1;415,79;1;415,79;0,0;0,0;415,79;0,0;0,0;0,0;415,79;0,0;0,66;9;153;153,0;0,1;6;1;9;1;1;0;1;0;0,0;0,2441;153,0;Cluster_4;0,0;0
ZIP_2019;53;7;2083,82;1;297,68;0,0;1818,11;265,71;0,0;388,35;0,0;1038,83;0,0;0,64;18;677;96,71;0,09;16;0;47;3;1;0;10;4;0,4;0,1824;22,56;Cluster_11;0,0;0
ZIP_2035;144;3;202,94;0;67,64;0,0;54,0;148,94;0,0;0,0;0,0;19,99;0,0;0,5;9;636;212,0;0,04;4;0;8;3;1;0;6;2;0,3333;0,542;53,0;Cluster_15;0,0;0
ZIP_2038;216;2;111,0;0;55,5;0,0;0,0;111,0;0,0;0,0;0,0;0,0;0,0;0,46;13;344;172,0;0,31;4;0;7;1;1;0;4;1;0,25;0,3685;57,33;Cluster_6;0,0;0
ZIP_2048;272;1;268,75;1;268,75;0,0;130,75;138,0;0,0;0,0;0,0;0,0;0,0;0,64;17;636;636,0;0,16;6;0;6;2;1;0;6;0;0,0;0,2614;106,0;Cluster_28;0,0;0
ZIP_2019;110;3;182,97;0;60,99;0,0;117,0;6,0;5,997e-05;0,0;0,0;182,97;0,0;0,66;15;532;177,33;0,0;6;0;8;3;1;0;7;1;0,1429;0,1623;44,33;Cluster_4;2,1e-07;0
ZIP_2067;339;1;68,99;0;68,99;0,0;0,0;68,99;0,0;0,0;0,0;0,0;0,0;0,49;6;339;339,0;0,28;1;0;3;1;0;0;0;0;0,0;1,0;339,0;Cluster_5;0,0;0
ZIP_2048;21;5;414,64;1;82,92;0,0;356,04;58,6;0,0;156,5;156,5;334,64;0,0;0,3;8;207;41,4;0,34;10;1;18;2;1;0;2;1;0,5;0,27;15,92;Cluster_6;0,0;0
ZIP_2090;296;2;154,96;0;77,48;0,0;0,0;154,96;0,0;0,0;0,0;0,0;0,0;0,55;20;634;317,0;0,0;4;0;4;2;1;0;6;1;0,1667;0,2632;211,33;Cluster_4;0,0;0
ZIP_2038;20;2;565,97;0;282,98;0,0;526,97;39,0;0,0;63,0;63,0;565,97;0,0;0,64;6;148;74,0;0,06;8;0;15;2;1;0;1;1;1,0;0,2213;18,5;Cluster_1;0,0;0
ZIP_2048;351;1;124,0;0;124,0;0,0;49,0;75,0;0,0;0,0;0,0;0,0;0,0;0,73;10;351;351,0;0,0;4;0;4;2;1;0;4;0;0,0;0,3562;175,5;Cluster_18;0,0;0
ZIP_2038;334;1;117,99;0;117,99;0,0;0,0;117,99;0,0;0,0;0,0;0,0;0,0;0,52;13;334;334,0;0,28;2;0;5;1;1;0;3;0;0,0;0,7185;83,5;Cluster_23;0,0;0
ZIP_60641;96;3;469,92;0;156,64;0,0;451,92;18,0;0,0;0,0;0,0;98,0;0,0;0,58;18;258;86,0;0,15;9;0;12;3;1;0;6;0;0,0;0,318;43,0;Cluster_32;0,0;0
ZIP_2151;99;1;146,47;0;146,47;0,0;79,98;66,49;0,0;0,0;0,0;146,47;0,0;0,64;2;99;99,0;0,04;2;0;4;2;1;0;0;0;0,0;0,7896;49,5;Cluster_10;0,0;0
ZIP_2144;61;5;1043,74;1;208,74;0,0;916,2;127,54;0,0;171,5;0,0;902,46;0,0;0,56;19;656;131,2;0,21;14;2;37;2;1;0;8;2;0,25;0,1492;31,23;Cluster_34;1,2e-07;0
ZIP_2169;292;3;80,23;0;26,74;0,0;55,24;24,99;0,0;0,0;0,0;0,0;43,73;0,46;9;581;193,66;0,29;4;0;5;3;0;0;1;0;0,0;0,4127;64,55;Cluster_15;0,0;0
ZIP_1749;78;1;157,45;1;157,45;0,0;31,48;125,97;0,0;157,45;0,0;157,45;0,0;0,36;1;78;78,0;0,32;4;1;6;2;1;0;0;0;0,0;0,2568;39,0;Cluster_3;0,0;0
ZIP_2180;18;20;1679,67;0;83,98;0,0;1623,67;56,0;0,0;754,35;573,0;1281,44;96,0;0,61;22;702;35,1;0,17;12;2;41;3;1;0;9;5;0,5556;0,1311;9,48;Cluster_27;4e-08;1
ZIP_2138;271;1;242,0;0;242,0;0,0;0,0;242,0;0,0;0,0;0,0;0,0;0,0;0,66;21;454;454,0;0,04;4;0;4;1;1;0;7;0;0,0;0,7145;113,5;Cluster_8;0,0;0
ZIP_2176;166;3;97,97;0;32,65;0,0;0,0;97,97;0,0;0,0;0,0;29,98;48,0;0,5;17;697;232,33;0,0;4;0;4;1;1;0;8;2;0,25;0,5336;99,57;Cluster_10;0,0;0
ZIP_2155;4;51;6148,43;1;120,55;0,0;6043,35;105,08;0,0;1832,34;453,24;3477,18;360,43;0,33;24;494;9,68;0,41;31;9;304;5;1;0;9;6;0,6667;0,0841;4,08;Cluster_32;2,7e-07;1
ZIP_2118;7;4;198,95;0;49,73;0,0;0,0;198,95;0,0;28,0;28,0;28,0;0,0;0,18;15;581;145,25;0,36;7;0;9;2;0;0;4;0;0,0;0,2196;72,62;Cluster_45;1,4e-07;0
ZIP_2126;12;5;347,91;0;69,58;0,0;0,0;370,91;0,0;57,96;57,96;280,43;0,0;0,43;19;619;123,8;0,27;9;0;23;4;1;0;7;2;0,2857;0,1953;24,76;Cluster_24;3,1e-07;1
ZIP_2155;89;7;479,24;0;68,46;461,27;0,0;17,97;0,0;73,09;0,0;171,03;196,99;0,48;19;319;45,57;0,21;12;1;22;3;1;0;4;1;0,25;0,3387;24,53;Cluster_10;0,0;1
ZIP_2143;152;2;248,99;0;124,49;0,0;0,0;248,99;0,0;0,0;0,0;102,0;0,0;0,63;15;287;143,5;0,0;2;0;6;2;0;0;6;0;0,0;0,5013;143,5;Cluster_32;0,0;0
ZIP_2155;282;2;139,98;0;69,99;0,0;117,98;22,0;0,0;0,0;0,0;0,0;0,0;0,64;11;286;143,0;0,16;3;0;4;3;1;0;3;0;0,0;0,4167;95,33;Cluster_10;0,0;0
ZIP_2151;245;1;167,48;0;167,48;0,0;0,0;167,48;0,0;0,0;0,0;0,0;0,0;0,56;8;245;245,0;0,18;4;0;5;1;0;0;2;0;0,0;0,437;122,5;Cluster_23;0,0;0
ZIP_2364;27;11;483,87;1;43,98;0,0;199,91;109,0;0,00017496;83,99;109,0;333,38;226,98;0,61;23;638;58,0;0,12;10;2;22;5;1;1;8;3;0,375;0,0782;18,22;Cluster_10;7,2e-07;1
ZIP_2368;40;2;81,75;0;40,87;0,0;0,0;81,75;0,0;61,76;0,0;61,76;0,0;0,4;3;340;170,0;0,38;4;0;5;1;1;0;0;0;0,0;0,4505;170,0;Cluster_20;0,0;0
ZIP_2420;287;1;97,0;0;97,0;0,0;0,0;97,0;0,0;0,0;0,0;0,0;0,0;0,47;9;287;287,0;0,34;1;0;3;1;0;0;1;0;0,0;1,0;287,0;Cluster_1;0,0;0
ZIP_2453;39;8;278,9;0;34,86;0,0;78,96;199,94;0,0;38,0;0,0;144,44;0,0;0,27;14;269;33,62;0,37;10;1;20;2;1;0;2;1;0,5;0,175;20,69;Cluster_15;1,3e-07;0
ZIP_2421;229;1;277,45;0;277,45;253,47;0,0;23,98;0,0;0,0;0,0;0,0;0,0;0,38;9;229;229,0;0,24;4;0;9;2;0;0;2;0;0,0;0,3133;114,5;Cluster_1;0,0;0
ZIP_2478;310;1;94,0;0;94,0;0,0;89,0;5,0;0,0;0,0;0,0;0,0;0,0;0,7;10;310;310,0;0,03;2;0;4;2;0;0;3;0;0,0;0,7317;155,0;Cluster_1;0,0;0
ZIP_2474;49;6;1234,77;1;205,79;0,0;1219,77;15,0;0,0;417,3;0,0;1234,77;0,0;0,64;11;169;28,16;0,12;12;3;39;2;1;1;2;1;0,5;0,1513;7,04;Cluster_4;7e-08;1
ZIP_2481;17;4;572,22;1;143,05;0,0;252,28;319,94;0,0;204,3;204,3;479,25;0,0;0,51;7;242;60,5;0,13;6;1;13;3;1;0;0;0;0,0;0,454;40,33;Cluster_14;0,0;0
ZIP_2460;139;1;119,97;0;119,97;0,0;0,0;119,97;0,0;0,0;0,0;119,97;0,0;0,42;8;139;139,0;0,0;3;0;3;1;1;0;1;0;0,0;0,375;139,0;Cluster_1;0,0;0
ZIP_2568;355;1;68,0;0;68,0;0,0;0,0;68,0;0,0;0,0;0,0;0,0;0,0;0,78;0;355;355,0;0,0;1;0;1;1;0;0;0;0;0,0;1,0;355,0;Cluster_38;0,0;0
ZIP_2601;127;5;785,18;1;157,03;525,18;148,98;111,02;0,0;0,0;0,0;57,73;362,22;0,4;21;534;106,8;0,4;11;1;31;5;1;0;9;2;0,2222;0,1439;31,41;Cluster_23;8e-08;0
ZIP_2760;65;2;403,44;0;201,72;0,0;0,0;403,44;0,0;202,46;0,0;202,46;0,0;0,62;14;286;143,0;0,14;6;0;13;1;1;0;4;0;0,0;0,3923;143,0;Cluster_5;0,0;0
ZIP_2762;67;3;140,34;0;46,78;0,0;29,99;6,0;0,0001043499999999;35,99;0,0;140,34;0,0;0,54;6;389;129,66;0,21;3;1;10;3;1;0;0;0;0,0;0,3789;25,93;Cluster_10;1,2e-07;0
ZIP_2760;170;6;577,94;0;96,32;0,0;63,99;513,95;0,0;0,0;0,0;19,99;185,0;0,6;16;697;116,16;0,09;10;0;19;3;0;0;8;1;0,125;0,2341;53,61;Cluster_10;0,0;0
ZIP_2703;160;2;76,17;0;38,08;0,0;0,0;51,0;2,517e-05;0,0;0,0;25,17;0,0;0,59;8;686;343,0;0,2;3;1;5;2;1;0;0;0;0,0;0,5031;68,6;Cluster_15;0,0;0
ZIP_2760;116;6;902,37;1;150,39;0,0;29,5;872,87;0,0;0,0;0,0;100,95;312,97;0,55;19;327;54,5;0,16;14;1;30;2;1;0;6;1;0,1667;0,1473;27,25;Cluster_11;0,0;1
ZIP_2766;107;1;71,49;0;71,49;0,0;0,0;71,49;0,0;0,0;0,0;71,49;0,0;0,57;3;107;107,0;0,21;2;0;5;1;1;0;0;0;0,0;0,5011;35,66;Cluster_16;0,0;0
ZIP_2760;150;1;39,98;0;39,98;0,0;19,99;19,99;0,0;0,0;0,0;39,98;0,0;0,41;3;673;673,0;0,0;2;0;2;2;1;0;0;0;0,0;0,5;84,12;Cluster_16;0,0;0
ZIP_2726;23;27;2034,64;1;75,35;0,0;1540,05;341,14;0,00015345;507,33;59,18;1550,48;301,92;0,29;18;531;19,66;0,36;21;5;121;5;1;0;5;5;1,0;0,0637;5,83;Cluster_10;8,000000000000001e-07;1
ZIP_2760;78;2;81,46;0;40,73;0,0;0,0;81,46;0,0;13,99;0,0;81,46;0,0;0,34;5;172;86,0;0,25;3;1;5;1;1;0;0;0;0,0;0,4554;86,0;Cluster_25;0,0;0
ZIP_2760;21;49;3551,65;1;72,48;0,0;1242,42;2207,74;0,0001014899999999;427,88;277,3;971,95;625,56;0,39;25;502;10,24;0,4;32;4;226;3;1;0;6;5;0,8333;0,063;3,19;Cluster_4;5,6e-07;1
ZIP_2767;244;1;131,97;0;131,97;0,0;111,98;19,99;0,0;0,0;0,0;0,0;0,0;0,52;5;244;244,0;0,13;2;0;5;2;0;0;1;0;0,0;0,5294;122,0;Cluster_18;0,0;0
ZIP_2762;75;10;399,93;1;39,99;0,0;322,22;23,74;5,397e-05;59,47;0,0;122,47;0,0;0,46;18;593;59,3;0,34;8;0;18;4;1;0;4;1;0,25;0,1895;26,95;Cluster_11;2,3000000000000002e-07;0
ZIP_2703;29;11;424,3;1;38,57;0,0;375,3;49,0;0,0;0,0;0,0;300,2;98,0;0,58;15;329;29,9;0,17;9;1;25;2;1;0;4;1;0,25;0,0677;14,3;Cluster_10;7,2e-07;0
ZIP_2760;10;4;444,59;1;111,14;0,0;397,17;47,42;0,0;42,6;42,6;42,6;0,0;0,65;9;541;135,25;0,13;8;1;11;2;1;0;1;1;1,0;0,3433;30,05;Cluster_16;0,0;0
ZIP_2720;127;1;307,77;1;307,77;0,0;152,53;155,24;0,0;0,0;0,0;307,77;0,0;0,44;11;127;127,0;0,32;5;1;14;2;1;0;2;0;0,0;0,3898;12,7;Cluster_10;0,0;0
ZIP_2767;35;10;407,69;1;40,76;0,0;344,22;6,5;5,697e-05;101,94;0,0;185,92;0,0;0,41;10;548;54,8;0,28;11;1;20;4;1;0;5;1;0,2;0,1533;28,84;Cluster_10;1,1e-07;1
ZIP_2763;14;11;1263,28;1;114,84;0,0;0,0;1263,28;0,0;474,82;113,0;704,82;0,0;0,55;24;592;53,81;0,2;12;4;33;1;1;0;10;3;0,3;0,3371;21,14;Cluster_4;8e-08;1
ZIP_2746;65;20;2580,72;1;129,03;0,0;2438,73;141,99;0,0;0,0;0,0;429,69;248,98;0,55;23;621;31,05;0,24;18;4;70;4;1;1;9;7;0,7778;0,1495;11,29;Cluster_40;1,5e-07;1
ZIP_2703;284;1;104,47;0;104,47;0,0;74,48;29,99;0,0;0,0;0,0;0,0;0,0;0,51;5;284;284,0;0,29;3;0;4;2;1;0;0;0;0,0;0,4726;142,0;Cluster_7;0,0;0
ZIP_2703;152;2;153,98;1;76,99;0,0;108,98;45,0;0,0;0,0;0,0;129,98;0,0;0,67;8;208;104,0;0,0;6;0;7;2;1;0;2;0;0,0;0,2587;18,9;Cluster_32;0,0;0
ZIP_2116;18;3;325,36;1;108,45;0,0;69,99;214,0;4,137e-05;214,0;214,0;325,36;0,0;0,61;4;108;36,0;0,04;6;2;7;3;1;0;0;0;0,0;0,2541;9,81;Cluster_12;0,0;0
ZIP_2760;85;3;139,97;0;46,65;0,0;104,99;34,98;0,0;49,99;0,0;49,99;0,0;0,5;7;692;230,66;0,17;4;0;5;2;1;0;3;0;0,0;0,2674;43,25;Cluster_4;0,0;0
ZIP_2760;173;4;951,03;1;237,75;0,0;943,53;7,5;0,0;0,0;0,0;560,0;0,0;0,52;13;222;55,5;0,23;12;0;34;2;1;0;3;0;0,0;0,1541;15,85;Cluster_4;9e-08;0
ZIP_2766;13;29;1113,64;1;38,4;0,0;456,1;20,99;0,0006365499999999;129,93;68,95;467,09;103,5;0,23;8;581;20,03;0,44;23;3;90;8;1;0;2;1;0,5;0,0679;8,54;Cluster_10;3,9e-07;0
ZIP_2760;28;14;618,63;1;44,18;0,0;156,23;60,72;0,00040168;122,25;55,0;240,43;211,95;0,35;26;648;46,28;0,33;15;2;42;5;1;0;10;6;0,6;0,1242;19,05;Cluster_5;9e-08;0
ZIP_2703;53;6;237,9;0;39,65;0,0;56,98;180,92;0,0;50,98;0,0;211,91;0,0;0,41;7;579;96,5;0,17;6;0;13;2;1;0;1;0;0,0;0,3695;52,63;Cluster_5;1,4e-07;0
ZIP_2852;224;2;347,57;1;173,78;0,0;0,0;347,57;0,0;0,0;0,0;0,0;0,0;0,63;8;230;115,0;0,11;6;1;7;1;1;0;2;0;0,0;0,6691;115,0;Cluster_4;0,0;0
ZIP_2864;347;1;80,08;1;80,08;0,0;0,0;80,08;0,0;0,0;0,0;0,0;0,0;0,46;14;347;347,0;0,25;1;0;4;1;1;0;4;0;0,0;1,0;347,0;Cluster_18;0,0;0
ZIP_2889;70;7;798,97;0;114,13;0,0;0,0;798,97;0,0;162,9;0,0;430,55;0,0;0,37;14;413;59,0;0,32;21;2;36;1;1;0;6;3;0,5;0,1123;51,62;Cluster_18;0,0;0
ZIP_2831;29;9;1105,57;0;122,84;0,0;1083,07;22,5;0,0;1024,1;48,97;1024,1;0,0;0,41;13;615;68,33;0,31;15;0;55;3;1;0;8;1;0,125;0,1218;36,17;Cluster_10;0,0;0
ZIP_2816;91;2;239,96;0;119,98;0,0;0,0;203,97;3,599e-05;0,0;0,0;203,97;0,0;0,57;6;687;343,5;0,15;4;0;8;2;1;0;1;0;0,0;0,3659;229,0;Cluster_7;0,0;0
ZIP_2865;138;2;280,97;0;140,48;0,0;0,0;280,97;0,0;0,0;0,0;92,0;0,0;0,56;8;236;118,0;0,1;5;0;9;1;1;0;2;0;0,0;0,2869;78,66;Cluster_39;0,0;0
ZIP_2852;68;11;403,69;1;36,69;0,0;291,71;12,0;9,998e-05;38,48;0,0;162,22;19,99;0,56;24;693;63,0;0,23;7;1;20;5;1;0;10;7;0,7;0,217;13,32;Cluster_10;2,5e-07;0
ZIP_2806;199;2;253,98;0;126,99;0,0;228,98;25,0;0,0;0,0;0,0;0,0;178,99;0,55;18;607;303,5;0,08;4;0;4;2;1;0;10;2;0,2;0,3476;75,87;Cluster_1;0,0;0
ZIP_2865;7;13;1083,38;1;83,33;0,0;717,0;115,45;0,00025093;158,64;120,0;679,43;138,75;0,45;24;592;45,53;0,33;16;3;66;4;1;0;10;6;0,6;0,2125;13,45;Cluster_18;9e-08;0
ZIP_2828;47;2;138,97;1;69,48;0,0;0,0;138,97;0,0;98,97;0,0;98,97;0,0;0,41;17;693;346,5;0,36;4;0;9;1;1;0;9;1;0,1111;0,2714;99,0;Cluster_10;0,0;0
ZIP_2828;70;3;119,45;0;39,81;0,0;0,0;119,45;0,0;24,49;0,0;59,48;0,0;0,38;5;260;86,66;0,32;3;0;5;2;1;0;0;0;0,0;0,3798;23,63;Cluster_8;0,0;0
ZIP_2816;107;1;272,69;1;272,69;0,0;0,0;272,69;0,0;0,0;0,0;272,69;0,0;0,68;4;107;107,0;0,1;5;1;5;1;1;0;0;0;0,0;0,2553;107,0;Cluster_20;0,0;0
ZIP_2895;340;1;286,99;0;286,99;0,0;223,0;63,99;0,0;0,0;0,0;0,0;0,0;0,67;15;340;340,0;0,03;4;0;7;2;1;0;6;0;0,0;0,3578;170,0;Cluster_18;0,0;0
ZIP_2842;104;3;9,92;1;3,3;0,0;0,0;9,92;0,0;0,0;0,0;9,92;0,0;0,53;3;127;42,33;0,36;4;0;6;1;1;0;0;0;0,0;7,5e-09;42,33;Cluster_15;10,52;0
ZIP_2840;98;1;94,0;0;94,0;0,0;0,0;94,0;0,0;0,0;0,0;94,0;0,0;0,67;3;98;98,0;0,0;2;0;2;1;1;0;0;0;0,0;0,8804;98,0;Cluster_15;0,0;0
ZIP_2879;140;1;156,58;1;156,58;0,0;0,0;156,58;0,0;0,0;0,0;156,58;0,0;0,63;7;140;140,0;0,18;5;1;7;1;1;0;1;0;0,0;0,4285;140,0;Cluster_4;0,0;0
ZIP_2886;21;2;300,64;1;150,32;0,0;296,14;4,5;0,0;164,67;164,67;164,67;0,0;0,59;17;364;182,0;0,19;8;1;17;3;1;0;6;1;0,1667;0,2623;52,0;Cluster_10;0,0;0
ZIP_2864;110;7;907,91;0;129,7;0,0;848,42;59,49;0,0;0,0;0,0;446,96;321,97;0,63;14;320;45,71;0,06;10;0;23;2;1;0;4;0;0,0;0,2555;17,77;Cluster_10;7e-08;1
ZIP_2896;47;4;606,79;1;151,69;0,0;0,0;606,79;0,0;153,0;0,0;386,8;0,0;0,64;13;656;164,0;0,09;9;2;13;2;1;0;6;0;0,0;0,305;46,85;Cluster_23;0,0;0
ZIP_2888;66;1;176,28;1;176,28;0,0;162,79;13,49;0,0;176,28;0,0;176,28;0,0;0,56;1;66;66,0;0,2;5;1;6;2;1;0;0;0;0,0;0,6015;33,0;Cluster_23;0,0;0
ZIP_2865;114;1;127,0;0;127,0;0,0;0,0;127,0;0,0;0,0;0,0;127,0;0,0;0,69;4;114;114,0;0,0;2;0;2;1;1;0;0;0;0,0;0,5744;114,0;Cluster_18;0,0;0
ZIP_2852;36;1;128,96;0;128,96;0,0;0,0;128,96;0,0;128,96;0,0;128,96;0,0;0,39;1;36;36,0;0,4;3;0;4;1;1;0;0;0;0,0;0,3574;36,0;Cluster_10;0,0;0
ZIP_2886;110;5;210,49;0;42,09;0,0;200,49;10,0;0,0;0,0;0,0;134,49;66,0;0,54;17;439;87,8;0,27;4;1;10;2;1;0;8;3;0,375;0,3217;54,87;Cluster_23;0,0;0
ZIP_2818;63;19;1894,4;1;99,7;0,0;1501,73;392,67;0,0;38,97;0,0;1181,7;0,0;0,57;22;559;29,42;0,24;15;4;73;3;1;0;9;3;0,3333;0,0853;13,0;Cluster_4;2,0000000000000002e-07;1
ZIP_2864;41;6;682,68;1;113,78;0,0;626,64;56,04;0,0;35,98;0,0;95,98;0,0;0,52;21;644;107,33;0,37;10;1;20;3;1;0;10;1;0,1;0,1678;35,77;Cluster_1;2,8e-07;0
ZIP_2893;92;7;529,54;1;75,64;0,0;0,0;529,54;0,0;0,0;0,0;210,22;0,0;0,39;18;624;89,14;0,31;11;2;23;1;1;0;8;2;0,25;0,2087;52,0;Cluster_20;1e-08;0
ZIP_2893;29;15;1037,82;1;69,18;0,0;0,0;1037,82;0,0;17,23;22,5;127,46;78,74;0,5;26;694;46,26;0,28;21;4;46;2;1;0;10;6;0,6;0,1018;15,77;Cluster_11;2,2e-07;1
ZIP_2896;68;3;204,78;1;68,26;0,0;81,97;122,81;0,0;19,98;0,0;204,78;0,0;0,41;4;108;36,0;0,24;5;1;9;2;1;0;0;0;0,0;0,0712;4,9;Cluster_16;7,1e-07;1
